x,y
214.98279057984195,762.6903632435094
1222.0393903625825,229.56212316547953
792.6961393471055,404.5419583098643
1042.5487563564207,709.8510160219619
150.17533883877582,25.512728869805677
1337.2241662717915,389.490361114548
1219.6481319327072,1.8954480159996234
712.6195104876823,649.3860291067043
366.0195540327242,850.7436259985301
1442.2839321783738,27.53098473019818
40.71337758953728,487.2712255141469
1502.638660445617,343.08381391939116
346.5590354089814,379.9049180244456
46.46526011978871,199.52249964573156
700.6201498409152,446.2310172436656
372.9351204121162,207.77988738688586
350.04965974030176,413.64311916396025
463.6505833447769,19.340734739317988
1340.1247610601165,500.8088903871901
1027.670980691913,167.31563930524592
1588.0694594817041,773.9518759157609
193.42393568929026,299.4256668241162
1154.3750521332295,640.0725927257516
1498.3049388791353,379.89629996527367
1328.0571092389232,603.2750097726639
485.3896174926682,528.8225455292035
1411.9664013309723,761.5776765854815
808.4541129273607,530.1020321842965
55.24132824214654,218.4659761887609
1275.8467960868845,372.8825993706969
276.8118425264815,493.9188852493377
1124.8652193050104,607.0372474520946
599.5248328026245,395.0654670401068
813.4823811999709,700.5983535001312
833.5014681810324,353.92958546780346
783.5096327396132,26.61746757021636
69.5796645704439,633.0438797434524
1573.1003476954784,533.8653573420518
629.7594982046623,153.31427717011314
803.581693493573,883.8689737846809
1232.8370237292809,485.6557036048009
1376.4636462728793,208.95851525671313
822.0346611002192,857.2206494414426
924.471692481925,413.2185587196015
430.847163906274,493.196678519624
1531.386050336363,5.138216505353633
1253.8483721846237,738.4373207329337
1417.8873293216132,666.4530706498767
1294.6238413959672,466.81045517070186
898.1725836454065,383.48161171933515
89.79727603318466,783.0091396589759
911.9989342022084,179.85547815942877
807.5527478861814,436.43260100496076
570.8639432719291,311.47012711633937
861.5660731805509,561.1405075177546
979.923943652361,412.332120089752
44.75997453414777,206.64452814932153
283.5380143017323,526.0147837005971
1377.6141773653198,718.5950465196835
1275.356100216794,734.7936335046218
408.4704641396895,757.5703490466864
1076.9816407019314,74.9107240235081
26.705008184895362,13.103977432331082
1208.9388404035171,224.60330308808054
175.181803670975,562.3218757372287
551.0765825543918,62.56384067776259
255.400839510156,474.64235914321154
269.0319139558852,245.62299313681208
1138.5438834964366,409.2314670410975
515.2028262197215,426.393912753251
37.8153242111793,347.9013942853229
673.4698867345214,169.23537427618163
174.01870791266134,809.8366503204181
816.1855694858822,188.1818932965931
969.0378240544264,735.3357015400982
33.30897361485974,16.078068745015795
234.3387846389536,646.9519254856109
256.3641482075274,634.1450650668023
1085.081272443116,490.231947221014
352.9595968362825,878.035066036095
1276.4973723298417,464.93956525445367
357.1132483946732,583.6557762893307
631.8368157732793,518.261366509251
513.9932949522004,567.8530751442122
94.05618593038608,268.745354660712
1548.6452962414226,787.9808198116433
490.2185925331935,772.6629657209033
496.58180376501446,845.3595889217543
1190.1473898673937,374.55503648852294
403.77296364773656,7.632236217301958
1405.9486371341545,34.12487753872252
1311.0625769804756,865.9810126627362
912.4489123922883,154.36538565994675
1388.4497030959894,876.3977125437225
1126.4370277281141,457.98637147010146
604.7501349497729,312.2377961063595
329.21881167152753,606.7377128221777
692.720193760506,174.70678048667065
167.0787565464245,599.3617754508143
473.7162769330425,449.81993001312145
520.5530478015941,784.4593566811997
1439.4852314156499,16.283685276424563
321.36481830521507,294.96663458664074
1579.2795486848418,704.430338156438
542.553036561494,191.72681674273238
1079.1281115580211,753.9309631385679
1491.4999550298037,309.4648333117378
1411.8291239463417,618.3991639382916
775.1979561799905,886.957406843218
375.42469579366156,652.9186676171452
135.48836866637473,152.72472761494882
1457.5804536129085,191.67137549228175
1214.5858923463043,540.1879471190247
1345.811513129368,331.2971994650842
544.4563760031808,262.0937586700212
1387.8717177390445,543.5842760025402
1526.891931475504,798.5385942452665
216.55356383272473,496.05342666229484
166.83999682338174,35.224018737219524
117.10947013175766,779.5515216299149
1260.9863179603622,745.6553743222022
545.4359425865334,553.667429303133
1251.0457626124075,340.23566595454867
913.2504409584373,201.34266547389228
130.78921976382992,240.0512786835627
1425.2290045684886,508.00214991617764
1480.1075233735571,411.9923331371208
443.4924257723173,708.3131972042959
